Order ID,Order Date,Category,Website,Condition,Seller,List Price Per Unit,Purchase Price Per Unit,Quantity,Shipment Date,Carrier Name & Tracking Number,Item Subtotal,Item Subtotal Tax,Item Total
676,6/5/17,KEYBOARDS,Amazon.com,new,Amazon.com,$39.99 ,$26.99 ,1,6/6/17,AMZN_US,$26.99 ,$1.86 ,$28.85 
677,6/6/17,ABIS_MUSIC,Amazon.com,used verygood,Logosbooks 777,$23.98 ,$16.99 ,1,6/6/17,USPS,$16.99 ,$0.00 ,$16.99 
678,6/11/17,SHIRT,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$13.49 ,1,6/12/17,AMZN_US,$13.49 ,$0.00 ,$13.49 
679,6/11/17,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$49.99 ,$19.89 ,1,6/12/17,AMZN_US,$19.89 ,$1.37 ,$21.26 
680,6/11/17,SHIRT,Amazon.com,new,DRSKIN SPORTS USA.,$0.00 ,$13.49 ,1,6/12/17,AMZN_US,$13.49 ,$0.00 ,$13.49 
681,6/16/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$38.36 ,$24.87 ,1,6/17/17,USPS,$24.87 ,$0.00 ,$24.87 
682,6/16/17,SHOES,Amazon.com,new,Amazon.com,$55.00 ,$29.99 ,1,6/17/17,AMZN_US,$29.99 ,$2.06 ,$32.05 
683,6/21/17,SHOES,Amazon.com,new,SHOEBACCA,$0.00 ,$54.95 ,1,6/22/17,FedEx SmartPost,$54.95 ,$0.00 ,$54.95 
684,6/26/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.49 ,$8.69 ,1,6/26/17,AMZN_US,$8.69 ,$0.00 ,$8.69 
685,7/2/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$13.31 ,2,7/3/17,AMZN_US,$26.62 ,$0.00 ,$26.62 
686,7/3/17,OUTDOOR_LIVING,Amazon.com,new,Amazon.com,$8.97 ,$8.97 ,1,7/5/17,AMZN_US,$8.97 ,$0.62 ,$9.59 
687,7/7/17,ELECTRIC_FAN,Amazon.com,new,Amazon.com,$18.49 ,$12.59 ,1,7/7/17,AMZN_US,$12.59 ,$0.87 ,$13.46 
688,7/10/17,HEALTH_PERSONAL_CARE,Amazon.com,new,GNC,$13.26 ,$13.26 ,1,7/11/17,UPS,$13.26 ,$0.00 ,$13.26 
689,7/10/17,SHOES,Amazon.com,new,Amazon.com,$65.00 ,$42.99 ,1,7/11/17,UPS,$42.99 ,$0.00 ,$42.99 
690,7/10/17,SHOES,Amazon.com,new,Amazon.com,$60.00 ,$38.64 ,1,7/11/17,UPS,$38.64 ,$0.00 ,$38.64 
691,7/11/17,SHIRT,Amazon.com,new,Teslagear Inc.,$89.98 ,$13.98 ,1,7/12/17,USPS,$13.98 ,$0.00 ,$13.98 
692,7/11/17,HOME,Amazon.com,new,The Chestnut,$0.00 ,$17.93 ,1,7/12/17,AMZN_US,$17.93 ,$0.00 ,$17.93 
693,7/11/17,AUTO_PART,Amazon.com,new,Amazon.com,$0.00 ,$9.13 ,1,7/13/17,AMZN_US,$9.13 ,$0.63 ,$9.76 
694,7/11/17,AUTO_PART,Amazon.com,new,Amazon.com,$32.20 ,$15.08 ,1,7/13/17,AMZN_US,$15.08 ,$1.04 ,$16.12 
695,7/11/17,AUTO_PART,Amazon.com,new,Amazon.com,$21.26 ,$7.46 ,1,7/13/17,AMZN_US,$7.46 ,$0.51 ,$7.97 
696,7/11/17,AUTO_PART,Amazon.com,new,Amazon.com,$15.88 ,$8.99 ,1,7/13/17,AMZN_US,$8.99 ,$0.62 ,$9.61 
697,7/12/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Essential Oil Labs,$39.99 ,$10.00 ,1,7/13/17,AMZN_US,$10.00 ,$0.00 ,$10.00 
698,7/12/17,,Amazon.com,new,ZANE HELLAS MED,$23.99 ,$17.99 ,1,7/13/17,AMZN_US,$17.99 ,$0.00 ,$17.99 
699,7/13/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Precision Naturals,$0.00 ,$29.95 ,1,7/14/17,LASERSHIP,$29.95 ,$2.06 ,$32.01 
700,7/14/17,HEALTH_PERSONAL_CARE,Amazon.com,new,ZQUARED,$0.00 ,$19.19 ,1,7/14/17,USPS,$19.19 ,$0.00 ,$19.19 
701,7/14/17,VITAMIN,Amazon.com,new,Best Nest Wellness,$24.00 ,$21.95 ,1,7/15/17,LASERSHIP,$21.95 ,$0.00 ,$21.95 
702,7/18/17,AUTO_ACCESSORY,Amazon.com,new,Amazon.com,$7.99 ,$9.26 ,1,7/18/17,AMZN_US,$9.26 ,$0.64 ,$9.90 
703,7/18/17,AUTO_ACCESSORY,Amazon.com,new,KinderFluff,$34.99 ,$11.90 ,1,7/18/17,AMZN_US,$11.90 ,$0.00 ,$11.90 
704,8/3/17,PAPER_PRODUCT,Amazon.com,new,Mitch's List,$18.78 ,$10.77 ,1,8/5/17,UPS,$10.77 ,$0.00 ,$10.77 
705,8/10/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$13.29 ,2,8/11/17,AMZN_US,$26.58 ,$0.00 ,$26.58 
706,8/10/17,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$13.42 ,1,8/11/17,AMZN_US,$13.42 ,$0.00 ,$13.42 
707,8/14/17,BEAUTY,Amazon.com,new,Amazon.com,$36.99 ,$29.00 ,1,8/14/17,UPS,$29.00 ,$1.99 ,$30.99 
708,8/14/17,BEAUTY,Amazon.com,new,Amazon.com,$69.99 ,$59.95 ,1,8/14/17,UPS,$59.95 ,$4.12 ,$64.07 
709,8/14/17,HEALTH_PERSONAL_CARE,Amazon.com,new,BeautyBreeze,$68.00 ,$24.97 ,1,8/14/17,UPS,$24.97 ,$0.00 ,$24.97 
710,8/14/17,BEAUTY,Amazon.com,new,Beauty drive,$12.41 ,$9.99 ,1,8/15/17,USPS,$9.99 ,$0.69 ,$10.68 
711,8/17/17,POWER_SUPPLIES_OR_PROTECTION,Amazon.com,new,Ceptics Direct,$9.99 ,$9.99 ,1,8/18/17,AMZN_US,$9.99 ,$0.00 ,$9.99 
712,8/17/17,CHARGING_ADAPTER,Amazon.com,new,Amazon.com,$0.00 ,$8.99 ,1,8/18/17,AMZN_US,$8.99 ,$0.62 ,$9.61 
713,8/17/17,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$6.99 ,1,8/18/17,AMZN_US,$6.99 ,$0.00 ,$6.99 
714,8/17/17,SHIRT,Amazon.com,new,Teslagear Inc.,$89.98 ,$13.98 ,1,8/18/17,AMZN_US,$13.98 ,$0.00 ,$13.98 
715,8/23/17,BEAUTY,Amazon.com,new,Amazon.com,$120.00 ,$55.45 ,1,8/24/17,UPS,$55.45 ,$3.81 ,$59.26 
716,9/2/17,HOME,Amazon.com,new,The Chestnut,$0.00 ,$17.93 ,1,9/3/17,AMZN_US,$17.93 ,$0.00 ,$17.93 
717,9/2/17,PRECISION_MEASURING,Amazon.com,new,Etekcity,$29.99 ,$9.97 ,1,9/2/17,LASERSHIP,$9.97 ,$0.00 ,$9.97 
718,9/5/17,AUTO_PART,Amazon.com,new,Leader Accessories,$0.00 ,$11.99 ,1,9/6/17,USPS,$11.99 ,$0.00 ,$11.99 
719,9/21/17,BEAUTY,Amazon.com,new,Maple Prime,$85.00 ,$45.02 ,1,9/24/17,UPS,$45.02 ,$0.00 ,$45.02 
720,12/18/17,ACCESSORY,Amazon.com,new,Chelsea Lane Bodywear,$85.00 ,$85.00 ,1,12/18/17,USPS,$85.00 ,$0.00 ,$85.00 
721,9/14/18,BEAUTY,Amazon.com,new,Amazon.com,$15.98 ,$12.98 ,1,9/16/18,UPS,$12.98 ,$0.86 ,$13.84 
722,9/14/18,CELLULAR_PHONE_CASE,Amazon.com,new,Mosa Home,$0.00 ,$7.99 ,1,9/15/18,AMZN_US,$7.99 ,$0.00 ,$7.99 
723,9/15/18,BEAUTY,Amazon.com,new,Maple Prime,$120.00 ,$53.33 ,1,9/16/18,UPS,$53.33 ,$3.53 ,$56.86 
724,9/15/18,BEAUTY,Amazon.com,new,Amazon.com,$120.00 ,$53.34 ,1,9/16/18,UPS,$53.34 ,$3.53 ,$56.87 
725,9/16/18,BEAUTY,Amazon.com,new,Amazon.com,$36.99 ,$29.95 ,1,9/17/18,AMZN_US,$29.95 ,$1.98 ,$31.93 
726,9/16/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Precision Naturals,$34.95 ,$26.97 ,1,9/17/18,AMZN_US,$26.97 ,$1.79 ,$28.76 
727,9/16/18,DIETARY_SUPPLEMENTS,Amazon.com,new,Left Coast Performance,$0.00 ,$30.97 ,1,9/17/18,AMZN_US,$30.97 ,$0.00 ,$30.97 
728,9/19/18,BUILDING_MATERIAL,Amazon.com,new,Amazon.com,$6.39 ,$6.73 ,1,9/20/18,AMZN_US,$6.73 ,$0.45 ,$7.18 
729,9/19/18,TOOLS,Amazon.com,new,Amazon.com,$27.99 ,$16.85 ,1,9/20/18,AMZN_US,$16.85 ,$1.12 ,$17.97 
730,9/19/18,BEAUTY,Amazon.com,new,Stakich Inc,$0.00 ,$9.95 ,1,9/20/18,AMZN_US,$9.95 ,$0.00 ,$9.95 
731,9/19/18,AUTO_PART,Amazon.com,new,Amazon.com,$15.88 ,$12.51 ,1,9/20/18,AMZN_US,$12.51 ,$0.83 ,$13.34 
732,9/21/18,COMPUTER_COMPONENT,Amazon.com,new,ECO-FUSED,$19.99 ,$7.49 ,1,9/22/18,AMZN_US,$7.49 ,$0.00 ,$7.49 
733,9/21/18,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$56.24 ,$34.61 ,1,9/22/18,AMZN_US,$34.61 ,$2.29 ,$36.90 
734,9/24/18,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$89.99 ,$59.93 ,1,9/25/18,AMZN_US,$59.93 ,$3.97 ,$63.90 
735,9/26/18,BATTERY,Amazon.com,new,Amazon.com,$9.99 ,$9.99 ,1,9/27/18,AMZN_US,$9.99 ,$0.66 ,$10.65 
736,9/26/18,SPORTING_GOODS,Amazon.com,new,JP&M,$10.50 ,$12.72 ,1,9/27/18,AMZN_US,$12.72 ,$0.84 ,$13.56 
737,9/26/18,HOME_LIGHTING_AND_LAMPS,Amazon.com,new,AMIR Direct,$0.00 ,$19.99 ,1,9/27/18,UPS,$19.99 ,$0.00 ,$19.99 
738,9/26/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$9.99 ,$9.99 ,1,9/27/18,AMZN_US,$9.99 ,$0.66 ,$10.65 
739,9/26/18,PET_SUPPLIES,Amazon.com,new,Amazon.com,$11.00 ,$4.06 ,1,9/27/18,AMZN_US,$4.06 ,$0.27 ,$4.33 
740,9/26/18,HOME_LIGHTING_AND_LAMPS,Amazon.com,new,LePower,$0.00 ,$43.99 ,1,9/27/18,UPS,$43.99 ,$0.00 ,$43.99 
741,9/26/18,HOME_LIGHTING_AND_LAMPS,Amazon.com,new,LePower,$0.00 ,$14.99 ,2,9/27/18,AMZN_US,$29.98 ,$0.00 ,$29.98 
742,9/26/18,OUTDOOR_RECREATION_PRODUCT,Amazon.com,new,LE US,$0.00 ,$38.99 ,1,9/27/18,AMZN_US,$38.99 ,$0.00 ,$38.99 
743,9/29/18,SHAMPOO,Amazon.com,new,Paisle Botanics™,$48.50 ,$28.77 ,1,9/30/18,AMZN_US,$28.77 ,$1.43 ,$30.20 
744,10/3/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$14.99 ,$13.27 ,1,10/4/18,AMZN_US,$13.27 ,$0.88 ,$14.15 
745,10/3/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$13.65 ,$9.22 ,1,10/4/18,AMZN_US,$9.22 ,$0.61 ,$9.83 
746,10/3/18,VITAMIN,Amazon.com,new,Amazon.com,$0.00 ,$7.96 ,1,10/5/18,AMZN_US,$7.96 ,$0.53 ,$8.49 
747,10/3/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Wild Thera,$17.99 ,$14.99 ,1,10/5/18,AMZN_US,$14.99 ,$0.00 ,$14.99 
748,10/3/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Amazon.com,$9.99 ,$9.74 ,1,10/5/18,AMZN_US,$9.74 ,$0.65 ,$10.39 
749,10/5/18,CONSUMER_ELECTRONICS,Amazon.com,new,Cable Matters,$14.99 ,$7.99 ,1,10/6/18,AMZN_US,$7.99 ,$0.53 ,$8.52 
750,10/5/18,COMPUTER_ADD_ON,Amazon.com,new,Amazon.com,$9.99 ,$7.99 ,1,10/6/18,AMZN_US,$7.99 ,$0.53 ,$8.52 
751,10/5/18,WIRELESS_ACCESSORY,Amazon.com,new,AnkerDirect,$0.00 ,$8.49 ,1,10/6/18,AMZN_US,$8.49 ,$0.56 ,$9.05 
752,10/5/18,CELLULAR_PHONE_CASE,Amazon.com,new,Vaultskin US,$0.00 ,$25.99 ,2,10/6/18,AMZN_US,$51.98 ,$0.00 ,$51.98 
753,10/8/18,HEALTH_PERSONAL_CARE,Amazon.com,new,MagSol Organics,$0.00 ,$14.95 ,1,10/8/18,AMZN_US,$14.95 ,$0.00 ,$14.95 
754,10/9/18,KITCHEN,Amazon.com,new,Amazon.com,$145.00 ,$61.99 ,1,10/9/18,AMZN_US,$61.99 ,$4.11 ,$66.10 
755,10/9/18,KITCHEN,Amazon.com,new,Pure Wellness Rx,$0.00 ,$7.50 ,1,10/9/18,AMZN_US,$7.50 ,$0.00 ,$7.50 
756,10/9/18,OUTDOOR_RECREATION_PRODUCT,Amazon.com,new,MetaRetail,$10.95 ,$11.99 ,1,10/11/18,USPS,$11.99 ,$0.79 ,$12.78 
757,10/9/18,,Amazon.com,new,My Shoe Supplies,$0.00 ,$13.65 ,1,10/11/18,USPS,$13.65 ,$0.00 ,$13.65 
758,10/9/18,HOME,Amazon.com,new,My Shoe Supplies,$0.00 ,$8.39 ,1,10/11/18,USPS,$8.39 ,$0.00 ,$8.39 
759,10/10/18,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$129.99 ,$109.99 ,1,10/11/18,USPS,$109.99 ,$7.29 ,$117.28 
760,10/10/18,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$249.99 ,$227.99 ,1,10/10/18,AMZN_US,$227.99 ,$15.10 ,$243.09 
761,10/15/18,COMPUTER_DRIVE_OR_STORAGE,Amazon.com,new,Amazon.com,$249.99 ,$227.99 ,1,10/15/18,AMZN_US,$227.99 ,$15.10 ,$243.09 
762,10/16/18,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$19.23 ,2,10/17/18,AMZN_US,$38.46 ,$0.00 ,$38.46 
763,10/16/18,SECURITY_CAMERA,Amazon.com,new,Amazon.com,$50.71 ,$50.71 ,1,10/18/18,AMZN_US,$50.71 ,$3.36 ,$54.07 
764,10/17/18,ABIS_BOOK,Amazon.com,new,OptiLingo,$150.00 ,$53.99 ,1,10/18/18,USPS,$53.99 ,$3.58 ,$57.57 
765,10/17/18,HEALTH_PERSONAL_CARE,Amazon.com,new,RAINBOW ABBY,$0.00 ,$7.99 ,1,10/18/18,AMZN_US,$7.99 ,$0.00 ,$7.99 
766,10/21/18,SURVEILANCE_SYSTEMS,Amazon.com,new,Meinsa,$0.00 ,$19.99 ,1,10/22/18,AMZN_US,$19.99 ,$0.00 ,$19.99 
767,10/21/18,SURVEILANCE_SYSTEMS,Amazon.com,new,Meinsa,$0.00 ,$6.99 ,1,10/22/18,AMZN_US,$6.99 ,$0.00 ,$6.99 
768,10/21/18,CABLE_OR_ADAPTER,Amazon.com,new,Benair,$24.99 ,$9.99 ,2,10/22/18,AMZN_US,$19.98 ,$0.00 ,$19.98 
769,10/21/18,CAMERA_OTHER_ACCESSORIES,Amazon.com,new,lolitech,$0.00 ,$7.99 ,1,10/22/18,AMZN_US,$7.99 ,$0.00 ,$7.99 
770,10/21/18,SECURITY_CAMERA,Amazon.com,new,Amazon.com,$37.98 ,$37.98 ,1,10/22/18,USPS,$37.98 ,$2.52 ,$40.50 
771,10/24/18,SECURITY_CAMERA,Amazon.com,new,Amazon.com,$0.00 ,$25.98 ,3,10/24/18,AMZN_US,$77.94 ,$5.16 ,$83.10 
772,10/24/18,AV_FURNITURE,Amazon.com,new,YiChuangLian,$0.00 ,$11.99 ,1,10/25/18,AMZN_US,$11.99 ,$0.00 ,$11.99 
773,10/24/18,CABLE_OR_ADAPTER,Amazon.com,new,Benair,$24.99 ,$9.99 ,2,10/24/18,AMZN_US,$19.98 ,$0.00 ,$19.98 
774,10/24/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Drillbrush,$18.95 ,$11.95 ,1,10/24/18,AMZN_US,$11.95 ,$0.00 ,$11.95 
775,10/24/18,FLASH_MEMORY,Amazon.com,new,Amazon.com,$14.99 ,$9.59 ,4,10/25/18,AMZN_US,$38.36 ,$2.56 ,$40.92 
776,10/24/18,HEALTH_PERSONAL_CARE,Amazon.com,new,HOMKOM,$0.00 ,$10.99 ,1,10/25/18,AMZN_US,$10.99 ,$0.00 ,$10.99 
777,10/28/18,ELECTRONIC_ADAPTER,Amazon.com,new,Cable Matters,$21.99 ,$11.99 ,1,10/30/18,AMZN_US,$11.99 ,$0.79 ,$12.78 
778,10/28/18,CABLE_OR_ADAPTER,Amazon.com,new,SAMZHE,$0.00 ,$7.99 ,1,10/30/18,AMZN_US,$7.99 ,$0.00 ,$7.99 
779,10/28/18,SECURITY_CAMERA,Amazon.com,new,Amazon.com,$37.98 ,$37.98 ,1,10/29/18,AMZN_US,$37.98 ,$2.52 ,$40.50 
780,11/4/18,COMPUTER_COMPONENT,Amazon.com,new,G-Union Group Limted,$0.00 ,$11.55 ,1,11/4/18,AMZN_US,$11.55 ,$0.77 ,$12.32 
781,11/4/18,BEAUTY,Amazon.com,new,Quality Producer Direct,$0.00 ,$29.95 ,1,11/5/18,AMZN_US,$29.95 ,$1.98 ,$31.93 
782,11/4/18,COMPUTER,Amazon.com,new,Amazon.com,$99.99 ,$99.99 ,1,11/6/18,AMZN_US,$99.99 ,$6.62 ,$106.61 
783,11/4/18,KITCHEN,Amazon.com,new,Husky Mounts,$25.00 ,$13.99 ,1,11/6/18,AMZN_US,$13.99 ,$0.93 ,$14.92 
784,11/5/18,CE_ACCESSORY,Amazon.com,new,SunmnDirect,$0.00 ,$7.99 ,1,11/6/18,AMZN_US,$7.99 ,$0.53 ,$8.52 
785,11/5/18,HOME_LIGHTING_ACCESSORY,Amazon.com,new,Golden Sport,$0.00 ,$15.99 ,1,11/6/18,AMZN_US,$15.99 ,$1.06 ,$17.05 
786,11/5/18,TOOLS,Amazon.com,new,Yocice,$0.00 ,$8.99 ,1,11/6/18,AMZN_US,$8.99 ,$0.60 ,$9.59 
787,11/6/18,KEYBOARDS,Amazon.com,new,Amazon.com,$99.00 ,$87.99 ,1,11/7/18,USPS,$87.99 ,$5.83 ,$93.82 
788,11/6/18,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$79.00 ,$73.55 ,1,11/7/18,USPS,$73.55 ,$4.87 ,$78.42 
789,11/6/18,CABLE_OR_ADAPTER,Amazon.com,new,SAMZHE,$0.00 ,$8.59 ,2,11/8/18,USPS,$17.18 ,$1.08 ,$18.26 
790,11/7/18,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$49.99 ,$24.99 ,1,11/8/18,AMZN_US,$24.99 ,$1.66 ,$26.65 
791,11/7/18,COMPUTER_COMPONENT,Amazon.com,new,chengmenghe,$0.00 ,$10.99 ,1,11/8/18,AMZN_US,$10.99 ,$0.73 ,$11.72 
792,11/7/18,COMPUTER_COMPONENT,Amazon.com,new,LIEBIRD Rubber Products Factory,$0.00 ,$8.90 ,1,11/8/18,AMZN_US,$8.90 ,$0.53 ,$9.43 
793,11/9/18,CABLE_OR_ADAPTER,Amazon.com,new,SAMZHE,$0.00 ,$7.99 ,1,11/10/18,AMZN_US,$7.99 ,$0.53 ,$8.52 
794,11/11/18,CABLE_OR_ADAPTER,Amazon.com,new,Amazon.com,$13.99 ,$13.99 ,1,11/12/18,AMZN_US,$13.99 ,$0.93 ,$14.92 
795,11/11/18,ELECTRONIC_ADAPTER,Amazon.com,new,Store4PC,$13.99 ,$5.99 ,1,11/12/18,AMZN_US,$5.99 ,$0.40 ,$6.39 
796,11/11/18,TOOLS,Amazon.com,new,Yocice,$0.00 ,$9.89 ,1,11/12/18,AMZN_US,$9.89 ,$0.66 ,$10.55 
797,11/11/18,COMPUTER_COMPONENT,Amazon.com,new,AUKEY Store US,$0.00 ,$12.99 ,1,11/12/18,USPS,$12.99 ,$0.82 ,$13.81 
798,11/11/18,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$21.71 ,2,11/12/18,AMZN_US,$43.42 ,$0.00 ,$43.42 
799,11/13/18,SHOES,Amazon.com,new,Amazon.com,$75.00 ,$45.99 ,1,11/14/18,AMZN_US,$45.99 ,$0.00 ,$45.99 
800,11/13/18,SHOES,Amazon.com,new,Amazon.com,$64.95 ,$53.12 ,1,11/14/18,AMZN_US,$53.12 ,$0.00 ,$53.12 
801,11/18/18,SHOES,Amazon.com,new,Amazon.com,$75.00 ,$45.99 ,1,11/20/18,AMZN_US,$45.99 ,$0.00 ,$45.99 
802,11/18/18,SHOES,Amazon.com,new,Amazon.com,$64.95 ,$53.12 ,1,11/20/18,AMZN_US,$53.12 ,$0.00 ,$53.12 
803,11/18/18,HEADPHONES,Amazon.com,new,Linsoul Audio,$59.99 ,$49.99 ,1,11/19/18,AMZN_US,$49.99 ,$3.11 ,$53.10 
804,11/20/18,COMPUTER,Amazon.com,new,Amazon.com,$99.99 ,$99.99 ,1,11/20/18,AMZN_US,$99.99 ,$6.62 ,$106.61 
805,11/20/18,KITCHEN,Amazon.com,new,Husky Mounts,$25.00 ,$13.99 ,1,11/21/18,AMZN_US,$13.99 ,$0.93 ,$14.92 
806,11/23/18,COMPUTER_COMPONENT,Amazon.com,new,Gambolex US,$0.00 ,$3.90 ,1,11/27/18,Yun Express,$3.90 ,$0.26 ,$4.16 
807,11/23/18,CE_ACCESSORY,Amazon.com,new,ZIZON,$0.00 ,$9.78 ,1,11/24/18,USPS,$9.78 ,$0.62 ,$10.40 
808,11/23/18,COMPUTER_INPUT_DEVICE,Amazon.com,new,Amazon.com,$19.99 ,$19.99 ,1,11/24/18,USPS,$19.99 ,$1.32 ,$21.31 
809,11/23/18,CE_ACCESSORY,Amazon.com,new,Husky Mounts,$19.99 ,$11.99 ,2,11/24/18,USPS,$23.98 ,$1.58 ,$25.56 
810,11/26/18,BEAUTY,Amazon.com,new,"EntirelySkin, LLC",$28.99 ,$18.95 ,1,11/27/18,UPS,$18.95 ,$0.81 ,$19.76 
811,11/26/18,BEAUTY,Amazon.com,new,Baetea,$39.99 ,$23.95 ,1,11/27/18,UPS,$23.95 ,$0.89 ,$24.84 
812,11/26/18,HEALTH_PERSONAL_CARE,Amazon.com,new,MD Medical LLC,$12.58 ,$10.09 ,1,11/27/18,UPS,$10.09 ,$0.67 ,$10.76 
813,11/27/18,SPORTING_GOODS,Amazon.com,new,Ruky Direct,$0.00 ,$8.99 ,1,11/29/18,AMZN_US,$8.99 ,$0.60 ,$9.59 
814,12/2/18,CADDY,Amazon.com,new,EPFamily Direct,$0.00 ,$13.97 ,4,12/2/18,USPS,$55.88 ,$3.72 ,$59.60 
815,12/2/18,BEAUTY,Amazon.com,new,Amazon.com,$11.97 ,$10.41 ,1,12/2/18,USPS,$10.41 ,$0.48 ,$10.89 
816,12/2/18,BEAUTY,Amazon.com,new,Amazon.com,$6.89 ,$6.19 ,4,12/3/18,UPS,$24.76 ,$1.64 ,$26.40 
817,12/7/18,AUTO_ACCESSORY,Amazon.com,new,EPFamily Direct,$42.87 ,$36.87 ,1,12/11/18,AMZN_US,$36.87 ,$2.44 ,$39.31 
818,12/7/18,ELECTRONIC_ADAPTER,Amazon.com,new,Cable Matters,$41.99 ,$23.99 ,1,12/8/18,AMZN_US,$23.99 ,$1.59 ,$25.58 
819,12/7/18,COMPUTER_COMPONENT,Amazon.com,new,JacobsParts,$0.00 ,$6.95 ,1,12/9/18,USPS,$6.95 ,$0.46 ,$7.41 
820,12/7/18,HOME,Amazon.com,new,Amazon.com,$8.80 ,$5.97 ,1,12/8/18,AMZN_US,$5.97 ,$0.40 ,$6.37 
821,12/7/18,KITCHEN,Amazon.com,new,Amazon.com,$99.95 ,$69.95 ,1,12/9/18,USPS,$69.95 ,$4.63 ,$74.58 
822,12/11/18,ABIS_GIFT_CARD,Amazon.com,new,Amazon.com,$50.00 ,$13.76 ,1,12/11/18,,$13.76 ,$0.00 ,$13.76 
823,12/11/18,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$21.71 ,2,12/12/18,AMZN_US,$43.42 ,$0.00 ,$43.42 
824,12/21/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Engoloids Medical LLC,$12.58 ,$7.00 ,1,12/26/18,UPS,$7.00 ,$0.46 ,$7.46 
825,12/22/18,BEAUTY,Amazon.com,new,Amazon.com,$15.98 ,$12.98 ,1,12/23/18,UPS,$12.98 ,$0.86 ,$13.84 
826,12/22/18,BEAUTY,Amazon.com,new,Amazon.com,$0.00 ,$23.97 ,1,12/23/18,USPS,$23.97 ,$1.59 ,$25.56 
827,12/27/18,HEALTH_PERSONAL_CARE,Amazon.com,new,Dr. Price's Vitamins,$21.00 ,$16.99 ,2,12/28/18,AMZN_US,$33.98 ,$0.00 ,$33.98 
828,12/31/18,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$21.71 ,2,1/10/19,AMZN_US,$43.42 ,$0.00 ,$43.42 
829,1/13/19,ABIS_GIFT_CARD,Amazon.com,new,Amazon.com,$50.00 ,$134.25 ,1,1/13/19,,$134.25 ,$0.00 ,$134.25 
830,1/14/19,OFFICE_PRODUCTS,Amazon.com,new,V I V O,$14.99 ,$9.99 ,2,1/14/19,AMZN_US,$19.98 ,$1.32 ,$21.30 
831,1/15/19,AV_FURNITURE,Amazon.com,new,Amazon.com,$720.00 ,$283.86 ,1,1/16/19,UPS,$283.86 ,$18.81 ,$302.67 
832,1/23/19,COMPUTER_ADD_ON,Amazon.com,new,iVanky,$15.99 ,$14.99 ,1,1/23/19,AMZN_US,$14.99 ,$0.99 ,$15.98 
833,1/23/19,ELECTRONIC_ADAPTER,Amazon.com,new,Plugable Technologies,$34.99 ,$17.95 ,1,1/23/19,AMZN_US,$17.95 ,$1.19 ,$19.14 
834,1/23/19,NETWORKING_DEVICE,Amazon.com,new,AnkerDirect,$23.99 ,$17.99 ,1,1/23/19,AMZN_US,$17.99 ,$0.93 ,$18.92 
835,1/25/19,HEALTH_PERSONAL_CARE,Amazon.com,new,NutriRise,$0.00 ,$15.95 ,1,1/25/19,AMZN_US,$15.95 ,$0.00 ,$15.95 
836,1/25/19,PHONE_ACCESSORY,Amazon.com,new,Cimo,$19.98 ,$7.98 ,1,1/25/19,AMZN_US,$7.98 ,$0.53 ,$8.51 
837,2/10/19,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$25.43 ,1,2/11/19,AMZN_US,$25.43 ,$0.00 ,$25.43 
838,2/10/19,GROCERY,Amazon.com,new,Amazon.com,$44.99 ,$21.71 ,2,2/11/19,AMZN_US,$43.42 ,$0.00 ,$43.42 
839,2/11/19,HEALTH_PERSONAL_CARE,Amazon.com,new,Spring of Health,$57.00 ,$37.43 ,1,2/11/19,AMZN_US,$37.43 ,$0.00 ,$37.43 
